listing_id,city,state,locality,area_sqft,bhk,bathrooms,floor,total_floors,property_age_years,age_band,furnishing_status,property_type,price,price_per_sqft,parking,lift,security,power_backup,gym,pool,clubhouse,garden
L115245,jaipur,Rajasthan,Mansarovar,824.7,1,1.0,8,11.0,6.0,5-10,semi,apartment,3918300.0,4751.1,1,1,0,1,0,0,0,1
L115246,hyderabad,Telangana,Banjara Hills,1523.1,3,3.0,4,15.0,7.0,5-10,unfurnished,apartment,19728300.0,12952.7,0,0,0,1,0,1,1,1
L115247,lucknow,Uttar Pradesh,Indira Nagar,1366.0,3,3.0,0,0.0,19.0,10-20,semi,plot,3642900.0,2666.9,0,1,0,1,0,1,0,0
L115248,jaipur,Rajasthan,Mansarovar,804.9,2,1.0,5,9.0,8.0,5-10,unfurnished,apartment,3530400.0,4386.3,0,0,1,1,1,1,0,1
L115249,mumbai,Maharashtra,Powai,901.5,2,1.0,3,8.0,17.0,10-20,unfurnished,apartment,30265700.0,33571.9,0,0,0,1,0,1,0,0
L115250,hyderabad,Telangana,Banjara Hills,948.4,2,1.0,2,7.0,11.0,10-20,unfurnished,apartment,11648200.0,12282.0,1,0,0,1,1,1,1,0
L115251,kochi,Kerala,Panampilly Nagar,1204.7,4,3.0,0,0.0,38.0,20+,semi,plot,7362000.0,6111.3,1,1,0,0,1,1,0,0
L115252,ahmedabad,Gujarat,Vastrapur,1395.1,3,3.0,14,16.0,2.0,1-5,unfurnished,apartment,11682100.0,8373.9,0,0,1,0,1,1,0,0
L115253,delhi,Delhi,Gurugram,1329.4,2,1.0,14,,0.0,new,semi,independent,44513300.0,33483.8,0,0,1,0,1,1,1,1
L115254,lucknow,Uttar Pradesh,Jankipuram,895.6,2,2.0,0,2.0,2.0,1-5,semi,apartment,3520300.0,3930.8,1,0,1,1,0,1,0,0
L115255,pune,Maharashtra,Hinjewadi,605.3,1,,0,3.0,4.0,1-5,unfurnished,apartment,5609500.0,9266.7,1,1,1,0,1,0,1,0
L115256,hyderabad,Telangana,Uppal,742.5,2,1.0,6,10.0,33.0,20+,semi,apartment,3624200.0,4880.9,1,1,1,1,0,0,0,1
L115257,lucknow,Uttar Pradesh,Raebareli Road,1108.1,2,2.0,2,15.0,18.0,10-20,unfurnished,apartment,2959400.0,2670.7,1,0,1,1,1,0,0,1
L115258,bengaluru,Karnataka,Indiranagar,1432.9,2,,4,7.0,0.0,new,semi,apartment,25949700.0,18109.6,0,0,1,1,0,0,1,1
L115259,chennai,Tamil Nadu,Adyar,888.7,2,1.0,0,0.0,1.0,1-5,full,plot,11071100.0,12458.0,1,1,0,1,0,0,1,1
L115260,hyderabad,Telangana,Hitec City,921.7,3,3.0,3,12.0,6.0,5-10,semi,apartment,11177700.0,12127.6,0,0,1,0,1,0,1,0
L115261,ahmedabad,Gujarat,Maninagar,785.1,1,1.0,0,1.0,9.0,5-10,semi,apartment,3703600.0,4717.1,0,1,1,0,1,1,0,1
L115262,lucknow,Uttar Pradesh,Raebareli Road,2084.5,5,4.0,0,6.0,2.0,1-5,full,independent,8493100.0,4074.4,0,1,0,0,1,1,1,0
L115263,delhi,Delhi,Greater Noida,1017.2,3,2.0,14,22.0,7.0,5-10,unfurnished,apartment,10180400.0,10007.9,1,1,0,0,1,1,0,1
L115264,hyderabad,Telangana,Kondapur,1055.7,2,1.0,2,11.0,1.0,1-5,unfurnished,apartment,10802900.0,10233.2,1,1,0,1,0,1,1,0
L115265,ahmedabad,Gujarat,SG Highway,1192.9,3,3.0,0,0.0,0.0,new,unfurnished,plot,6880400.0,5767.8,0,1,0,1,0,1,0,1
L115266,lucknow,Uttar Pradesh,Hazratganj,1619.3,3,3.0,6,21.0,15.0,10-20,semi,apartment,9334900.0,5764.8,0,0,1,0,1,0,1,1
L115267,kolkata,West Bengal,Behala,2616.1,5,4.0,0,0.0,1.0,1-5,full,plot,11370200.0,4346.2,1,0,1,1,1,1,0,1
L115268,bengaluru,Karnataka,Indiranagar,2290.9,4,4.0,2,14.0,1.0,1-5,semi,villa,60289100.0,26317.2,1,1,1,1,0,0,0,0
L115269,kochi,Kerala,Kakkanad,743.8,1,1.0,6,9.0,0.0,new,semi,apartment,4840400.0,6508.1,1,0,0,0,1,1,1,1
L115270,bengaluru,Karnataka,Whitefield,764.2,2,1.0,0,0.0,13.0,10-20,unfurnished,plot,5794200.0,7582.5,0,1,1,1,1,1,0,1
L115271,ahmedabad,Gujarat,SG Highway,1876.3,4,4.0,0,0.0,3.0,1-5,semi,plot,12085500.0,6441.3,0,0,0,1,1,1,1,1
L115272,kolkata,West Bengal,Behala,901.4,2,1.0,18,19.0,7.0,5-10,semi,apartment,5116000.0,5675.4,0,0,0,0,0,0,1,1
L115273,ahmedabad,Gujarat,Chandkheda,1092.2,2,2.0,7,16.0,,20+,semi,villa,5080700.0,4651.7,0,1,0,0,0,1,1,1
L115274,lucknow,Uttar Pradesh,Indira Nagar,1120.9,2,1.0,17,21.0,9.0,5-10,semi,independent,6094100.0,5436.8,1,0,1,1,0,1,1,0
L115275,kolkata,West Bengal,Ballygunge,2160.2,4,3.0,11,18.0,1.0,1-5,unfurnished,independent,30522400.0,14129.2,1,0,1,1,1,0,1,1
L115276,jaipur,Rajasthan,Ajmer Road,1826.9,4,3.0,6,6.0,6.0,5-10,unfurnished,apartment,6163900.0,3374.0,0,1,1,0,1,0,0,0
L115277,delhi,Delhi,Greater Noida,1606.7,3,3.0,0,10.0,,5-10,semi,independent,18399700.0,11452.0,0,0,1,0,0,0,1,1
L115278,delhi,Delhi,Greater Noida,1588.4,3,2.0,2,3.0,4.0,1-5,unfurnished,apartment,14332100.0,9022.7,1,0,1,1,0,0,1,0
L115279,chandigarh,Chandigarh,Sector 22,1236.7,4,4.0,0,10.0,37.0,20+,semi,apartment,11368800.0,9192.7,0,0,0,0,1,1,0,1
L115280,chennai,Tamil Nadu,Porur,1162.0,2,1.0,5,10.0,33.0,20+,semi,apartment,6343300.0,5459.0,0,0,1,0,0,0,1,1
L115281,pune,Maharashtra,Baner,872.7,1,1.0,7,13.0,18.0,10-20,unfurnished,apartment,9563600.0,10958.3,1,1,1,0,1,0,0,0
L115282,hyderabad,Telangana,Kondapur,1510.7,2,1.0,9,9.0,0.0,new,full,apartment,17224900.0,11401.7,1,1,0,1,1,1,1,0
L115283,lucknow,Uttar Pradesh,Indira Nagar,1567.2,4,3.0,11,13.0,5.0,5-10,semi,apartment,7287000.0,4649.8,0,1,1,0,0,1,0,1
L115284,mumbai,Maharashtra,Andheri West,1144.2,2,1.0,9,10.0,3.0,1-5,unfurnished,independent,45779600.0,40010.5,0,0,0,1,1,0,1,1
L115285,pune,Maharashtra,Baner,1534.8,2,2.0,4,11.0,4.0,1-5,semi,independent,20402200.0,13293.0,1,1,0,1,1,1,1,1
L115286,kolkata,West Bengal,Garia,1940.9,4,4.0,0,0.0,2.0,1-5,unfurnished,plot,8199700.0,4224.6,0,1,1,1,0,0,1,0
L115287,chennai,Tamil Nadu,OMR,1223.3,3,3.0,9,11.0,6.0,5-10,full,apartment,10895900.0,8907.4,1,0,0,0,1,0,1,0
L115288,kolkata,West Bengal,New Town,1960.4,4,4.0,0,4.0,2.0,1-5,unfurnished,independent,14384500.0,7337.4,1,0,0,1,1,0,0,0
L115289,hyderabad,Telangana,Miyapur,1562.1,3,3.0,10,14.0,15.0,10-20,semi,independent,12144000.0,7774.1,1,1,0,1,1,1,0,0
L115290,pune,Maharashtra,Baner,873.0,2,1.0,22,24.0,17.0,10-20,unfurnished,apartment,9648800.0,11053.0,1,1,0,0,1,0,1,1
L115291,chennai,Tamil Nadu,Porur,1071.4,2,1.0,4,19.0,34.0,20+,full,independent,24054100.0,22451.1,1,0,1,1,0,0,1,1
L115292,jaipur,Rajasthan,Vaishali Nagar,1270.7,3,3.0,1,8.0,17.0,10-20,semi,apartment,5573300.0,4386.0,1,1,0,1,0,1,1,1
L115293,ahmedabad,Gujarat,Maninagar,1093.2,2,2.0,12,13.0,12.0,10-20,unfurnished,apartment,4924600.0,4504.6,0,0,1,1,0,1,0,0
L115294,delhi,Delhi,Greater Noida,748.6,1,1.0,3,14.0,5.0,5-10,unfurnished,apartment,7673000.0,10250.1,1,0,1,0,1,1,1,1
L115295,kolkata,West Bengal,New Town,1411.4,3,2.0,5,5.0,16.0,10-20,full,apartment,10240400.0,7255.6,0,0,0,1,1,1,1,0
L115296,hyderabad,Telangana,Gachibowli,675.9,2,,7,13.0,0.0,new,unfurnished,independent,8599400.0,12722.9,0,1,1,1,1,0,0,1
L115297,lucknow,Uttar Pradesh,Jankipuram,920.5,2,2.0,0,5.0,1.0,1-5,unfurnished,apartment,3553800.0,3860.9,1,1,1,0,0,1,0,0
L115298,hyderabad,Telangana,Uppal,1778.8,3,3.0,6,18.0,7.0,5-10,full,villa,15228800.0,8561.3,1,1,1,0,1,1,0,0
L115299,jaipur,Rajasthan,Mansarovar,1239.6,2,1.0,4,11.0,0.0,new,semi,apartment,6284900.0,5070.0,0,0,1,1,0,0,1,0
L115300,jaipur,Rajasthan,Mansarovar,1949.6,4,4.0,0,9.0,1.0,1-5,unfurnished,independent,8969300.0,4600.5,0,0,1,1,1,0,0,1
L115301,bengaluru,Karnataka,Indiranagar,1158.0,2,1.0,1,5.0,9.0,5-10,semi,apartment,20190900.0,17435.9,1,1,0,0,1,0,0,0
L115302,kolkata,West Bengal,New Town,745.7,2,1.0,11,13.0,3.0,1-5,semi,apartment,6381500.0,8557.3,0,0,1,0,0,1,0,1
L115303,bengaluru,Karnataka,Electronic City,1176.1,3,2.0,10,11.0,22.0,20+,semi,independent,10915500.0,9280.9,1,0,1,1,0,1,0,1
L115304,pune,Maharashtra,Wakad,1970.0,4,4.0,5,7.0,3.0,1-5,semi,apartment,23358300.0,11857.0,0,1,0,0,1,1,1,0
L115305,mumbai,Maharashtra,Borivali,641.0,2,1.0,12,15.0,0.0,new,full,apartment,22048200.0,34396.8,0,0,0,1,0,0,1,1
L115306,kochi,Kerala,Marine Drive,1762.0,3,2.0,8,8.0,8.0,5-10,semi,independent,21016600.0,11927.9,1,1,0,1,0,1,1,0
L115307,lucknow,Uttar Pradesh,Hazratganj,2240.2,5,4.0,3,4.0,7.0,5-10,full,apartment,14206700.0,6341.8,1,0,1,0,0,1,1,0
L115308,hyderabad,Telangana,Uppal,727.9,1,1.0,0,1.0,3.0,1-5,semi,independent,5608500.0,7704.7,1,1,1,0,1,0,1,0
L115309,hyderabad,Telangana,Uppal,1399.9,3,2.0,9,15.0,1.0,1-5,semi,apartment,9922700.0,7088.3,0,1,1,0,0,1,1,0
L115310,jaipur,Rajasthan,Vaishali Nagar,2287.9,5,5.0,1,1.0,6.0,5-10,semi,apartment,12684200.0,5544.1,1,0,1,0,0,0,1,0
L115311,lucknow,Uttar Pradesh,Raebareli Road,419.3,1,1.0,5,5.0,2.0,1-5,semi,apartment,1753100.0,4181.1,1,1,1,1,0,1,1,1
L115312,bengaluru,Karnataka,Whitefield,1115.5,2,2.0,5,20.0,0.0,new,semi,independent,15728500.0,14099.3,0,1,1,0,0,0,1,0
L115313,pune,Maharashtra,Hinjewadi,1069.8,3,2.0,0,0.0,15.0,10-20,full,plot,7589900.0,7095.0,1,0,0,0,0,1,0,1
L115314,ahmedabad,Gujarat,Satellite,1272.8,3,2.0,12,12.0,7.0,5-10,semi,independent,10970400.0,8619.1,0,1,1,0,1,0,0,0
L115315,delhi,Delhi,Greater Noida,1274.4,3,3.0,17,21.0,5.0,5-10,full,apartment,15875800.0,12457.7,0,0,1,1,1,1,1,1
L115316,bengaluru,Karnataka,Whitefield,1278.7,3,2.0,0,1.0,1.0,1-5,unfurnished,apartment,11928900.0,9329.1,1,0,0,0,1,1,1,0
L115317,hyderabad,Telangana,Hitec City,851.5,2,2.0,20,21.0,22.0,20+,semi,apartment,8661600.0,10171.8,0,0,0,1,1,1,1,1
L115318,kolkata,West Bengal,Ballygunge,951.4,3,2.0,0,1.0,16.0,10-20,semi,apartment,8915000.0,9370.7,0,0,0,0,0,0,0,0
L115319,mumbai,Maharashtra,Bandra,1241.4,3,2.0,3,17.0,12.0,10-20,semi,apartment,59893500.0,48247.7,1,0,1,0,1,1,0,0
L115320,hyderabad,Telangana,Banjara Hills,1524.9,3,3.0,3,21.0,0.0,new,unfurnished,villa,34142600.0,22389.7,1,0,0,1,0,1,0,0
L115321,pune,Maharashtra,Hadapsar,1091.8,2,1.0,1,3.0,0.0,new,full,villa,15277000.0,13992.6,1,1,0,1,0,0,1,0
L115322,delhi,Delhi,South Delhi,1196.1,3,2.0,0,0.0,11.0,10-20,full,plot,27402600.0,22910.3,0,1,0,1,1,1,1,1
L115323,ahmedabad,Gujarat,SG Highway,653.4,2,1.0,3,5.0,11.0,10-20,unfurnished,villa,5075200.0,7767.4,0,0,1,0,0,0,1,1
L115324,chandigarh,Chandigarh,Zirakpur,1714.4,4,3.0,0,19.0,8.0,5-10,full,apartment,11500800.0,6708.3,1,1,0,0,1,0,1,1
L115325,delhi,Delhi,Rohini,2315.2,4,3.0,0,0.0,4.0,1-5,full,plot,27225000.0,11759.3,1,0,0,0,0,1,1,1
L115326,lucknow,Uttar Pradesh,Gomti Nagar,665.5,1,1.0,0,10.0,19.0,10-20,semi,apartment,4063600.0,6105.9,0,0,0,1,0,1,0,1
L115327,chennai,Tamil Nadu,Anna Nagar,1414.6,3,2.0,2,17.0,2.0,1-5,semi,apartment,19348400.0,13677.9,0,0,1,0,0,1,0,0
L115328,hyderabad,Telangana,Hitec City,831.8,1,1.0,6,17.0,15.0,10-20,full,villa,12413700.0,14923.3,0,0,1,0,0,0,1,0
L115329,pune,Maharashtra,Baner,924.9,2,2.0,0,1.0,4.0,1-5,unfurnished,villa,14522600.0,15701.5,0,1,0,0,1,1,1,1
L115330,kolkata,West Bengal,Salt Lake,613.6,1,1.0,1,23.0,4.0,1-5,semi,villa,7505300.0,12230.8,1,0,0,0,1,0,0,1
L115331,ahmedabad,Gujarat,Vastrapur,1236.9,2,1.0,0,9.0,8.0,5-10,unfurnished,apartment,7931100.0,6411.9,1,0,0,1,0,0,0,0
L115332,mumbai,Maharashtra,Navi Mumbai,726.3,2,2.0,5,6.0,26.0,20+,semi,independent,14605000.0,20109.6,1,1,1,0,1,1,1,0
L115333,chennai,Tamil Nadu,Tambaram,917.3,2,1.0,1,1.0,8.0,5-10,unfurnished,apartment,5145900.0,5609.8,0,0,1,0,1,0,0,0
L115334,kolkata,West Bengal,Howrah,2081.2,4,4.0,18,20.0,2.0,1-5,semi,apartment,11747400.0,5644.6,1,1,1,0,0,1,1,0
L115335,hyderabad,Telangana,Gachibowli,1441.8,2,2.0,0,0.0,3.0,1-5,semi,plot,9764600.0,6772.3,0,0,0,0,0,1,1,0
L115336,jaipur,Rajasthan,Jagatpura,1464.3,3,3.0,13,17.0,14.0,10-20,unfurnished,independent,6681500.0,4563.0,1,1,1,0,1,1,0,0
L115337,kolkata,West Bengal,New Town,1212.2,2,2.0,1,14.0,0.0,new,unfurnished,independent,12141400.0,10015.6,1,0,0,1,0,1,0,1
L115338,pune,Maharashtra,Wakad,1390.0,3,3.0,3,15.0,2.0,1-5,unfurnished,apartment,13782500.0,9915.2,1,0,0,0,1,1,1,0
L115339,delhi,Delhi,Rohini,834.9,2,1.0,7,8.0,8.0,5-10,unfurnished,apartment,12999900.0,15570.3,0,1,1,0,0,1,1,0
L115340,pune,Maharashtra,Hadapsar,891.0,2,1.0,3,15.0,15.0,10-20,semi,apartment,5921100.0,6645.6,0,0,0,0,0,1,0,1
L115341,chennai,Tamil Nadu,Velachery,2070.9,4,4.0,16,17.0,15.0,10-20,unfurnished,apartment,16779600.0,8102.5,1,0,0,0,1,0,1,0
L115342,lucknow,Uttar Pradesh,Indira Nagar,1212.7,3,3.0,4,11.0,0.0,new,semi,apartment,6778900.0,5589.8,1,0,0,0,0,1,0,0
L115343,delhi,Delhi,South Delhi,1408.9,2,2.0,0,0.0,3.0,1-5,semi,plot,32378800.0,22982.0,1,0,1,1,0,1,1,1
L115344,kolkata,West Bengal,Garia,1485.8,3,3.0,0,0.0,2.0,1-5,semi,plot,7012300.0,4719.5,0,0,1,1,1,0,0,1
L115345,bengaluru,Karnataka,Hebbal,1142.2,2,1.0,3,5.0,12.0,10-20,unfurnished,apartment,14534800.0,12725.2,1,0,1,1,1,1,1,0
L115346,ahmedabad,Gujarat,Chandkheda,757.3,1,1.0,12,13.0,6.0,5-10,full,apartment,3968200.0,5239.8,1,0,1,0,1,1,0,1
L115347,pune,Maharashtra,Koregaon Park,2146.1,5,5.0,2,4.0,13.0,10-20,full,apartment,32693900.0,15234.4,0,1,0,0,1,0,0,0
L115348,ahmedabad,Gujarat,Chandkheda,1134.7,3,2.0,5,14.0,2.0,1-5,unfurnished,apartment,5531400.0,4874.7,1,0,0,1,0,1,1,0
L115349,pune,Maharashtra,Hinjewadi,1602.9,4,4.0,6,12.0,0.0,new,semi,independent,21310800.0,13295.4,1,0,1,0,1,1,1,1
L115350,ahmedabad,Gujarat,Chandkheda,791.6,1,1.0,6,6.0,38.0,20+,unfurnished,apartment,2679800.0,3385.4,1,1,0,1,1,0,1,1
L115351,mumbai,Maharashtra,Navi Mumbai,1407.7,3,2.0,1,1.0,0.0,new,semi,apartment,27837300.0,19775.7,1,1,0,1,0,0,1,1
L115352,delhi,Delhi,Dwarka,1378.7,3,3.0,4,24.0,7.0,5-10,unfurnished,villa,31647700.0,22955.1,1,0,1,1,0,0,1,1
L115353,pune,Maharashtra,Hadapsar,1323.2,2,1.0,0,0.0,32.0,20+,semi,plot,6817100.0,5152.1,1,1,0,1,1,0,1,0
L115354,bengaluru,Karnataka,Whitefield,1639.1,4,4.0,2,7.0,3.0,1-5,unfurnished,apartment,19185500.0,11704.8,0,1,1,1,0,1,1,0
L115355,jaipur,Rajasthan,Mansarovar,1046.7,2,,1,1.0,15.0,10-20,unfurnished,apartment,4424600.0,4227.3,0,0,0,1,0,0,1,0
L115356,mumbai,Maharashtra,Bandra,1218.0,4,4.0,5,15.0,9.0,5-10,full,apartment,62895800.0,51637.4,0,1,1,1,0,1,0,1
L115357,hyderabad,Telangana,Kondapur,1378.8,4,3.0,15,16.0,8.0,5-10,semi,apartment,11812100.0,8566.7,0,0,1,1,0,1,0,0
L115358,jaipur,Rajasthan,Malviya Nagar,1791.2,3,3.0,3,15.0,,5-10,semi,apartment,10616600.0,5927.3,1,0,0,1,0,0,1,1
L115359,chandigarh,Chandigarh,Mohali,1491.7,3,2.0,2,21.0,4.0,1-5,semi,apartment,12215000.0,8188.7,0,0,0,0,1,1,0,0
L115360,kochi,Kerala,Marine Drive,722.6,1,1.0,21,22.0,2.0,1-5,unfurnished,apartment,9400200.0,13008.0,1,0,1,1,1,1,1,0
L115361,jaipur,Rajasthan,C-Scheme,862.8,2,1.0,6,11.0,15.0,10-20,unfurnished,independent,7064000.0,8187.4,0,1,0,1,0,0,0,1
L115362,lucknow,Uttar Pradesh,Indira Nagar,991.7,3,3.0,7,11.0,,5-10,semi,apartment,5069400.0,5111.6,1,0,1,0,0,0,0,1
L115363,mumbai,Maharashtra,Thane,615.1,1,1.0,7,14.0,18.0,10-20,semi,apartment,12432400.0,20210.6,1,1,0,0,1,0,0,0
L115364,mumbai,Maharashtra,Bandra,824.9,2,2.0,1,18.0,0.0,new,unfurnished,apartment,45481300.0,55134.4,0,1,0,0,1,0,0,1
L115365,kolkata,West Bengal,New Town,1879.5,3,2.0,22,23.0,21.0,20+,semi,independent,15616100.0,8308.6,1,0,1,0,1,1,1,1
L115366,lucknow,Uttar Pradesh,Raebareli Road,1315.0,3,2.0,5,18.0,0.0,new,semi,apartment,5180200.0,3939.4,1,0,0,0,1,1,1,0
L115367,bengaluru,Karnataka,Sarjapur Road,1706.8,4,3.0,11,19.0,1.0,1-5,full,independent,29995100.0,17573.6,0,1,1,1,1,1,1,0
L115368,chennai,Tamil Nadu,Porur,1103.3,3,2.0,5,11.0,39.0,20+,unfurnished,apartment,6731700.0,6101.2,0,0,0,0,0,0,0,0
L115369,bengaluru,Karnataka,Koramangala,876.0,2,2.0,8,,13.0,10-20,full,apartment,17456100.0,19927.2,0,1,1,1,1,1,1,0
L115370,kochi,Kerala,Marine Drive,2015.9,5,5.0,7,14.0,10.0,10-20,semi,independent,21181400.0,10507.0,0,0,1,0,0,0,0,1
L115371,hyderabad,Telangana,Banjara Hills,1141.8,2,2.0,4,32.0,0.0,new,full,independent,23111800.0,20242.1,1,0,1,0,1,0,1,0
L115372,pune,Maharashtra,Koregaon Park,1101.6,2,1.0,12,15.0,6.0,5-10,unfurnished,apartment,17895800.0,16244.8,0,0,1,1,0,0,0,0
L115373,hyderabad,Telangana,Uppal,1341.7,3,2.0,9,11.0,5.0,5-10,semi,apartment,7867300.0,5863.8,1,0,1,0,0,1,0,0
L115374,delhi,Delhi,Greater Noida,1817.6,4,4.0,3,7.0,19.0,10-20,unfurnished,apartment,14749800.0,8115.2,1,1,0,1,0,1,1,0
L115375,delhi,Delhi,South Delhi,1334.5,3,2.0,1,4.0,4.0,1-5,full,villa,60257600.0,45153.0,1,1,1,1,0,0,0,0
L115376,chennai,Tamil Nadu,Porur,864.3,2,2.0,9,14.0,38.0,20+,semi,apartment,5319400.0,6154.2,1,0,1,0,0,1,0,0
L115377,chandigarh,Chandigarh,Sector 22,900.2,1,1.0,0,0.0,25.0,20+,full,plot,7524300.0,8358.7,0,1,1,0,0,1,0,1
L115378,lucknow,Uttar Pradesh,Hazratganj,1692.3,4,4.0,7,13.0,23.0,20+,semi,apartment,9525600.0,5628.7,1,0,1,0,1,0,1,1
L115379,chennai,Tamil Nadu,Velachery,1241.8,2,,19,21.0,5.0,5-10,semi,apartment,12925700.0,10408.8,0,1,0,0,0,1,1,0
L115380,bengaluru,Karnataka,Koramangala,1172.9,2,2.0,5,11.0,6.0,5-10,unfurnished,apartment,17798900.0,15175.6,0,0,0,0,0,0,1,1
L115381,hyderabad,Telangana,Hitec City,1652.9,3,2.0,10,12.0,17.0,10-20,full,apartment,15471500.0,9359.9,0,1,0,0,1,1,0,0
L115382,delhi,Delhi,Greater Noida,805.9,2,2.0,3,4.0,2.0,1-5,full,villa,14662900.0,18194.1,1,1,1,1,0,1,1,0
L115383,bengaluru,Karnataka,Electronic City,1230.2,2,1.0,4,10.0,0.0,new,semi,apartment,13444800.0,10929.1,1,1,1,1,1,0,1,0
L115384,mumbai,Maharashtra,Thane,711.5,2,2.0,2,4.0,0.0,new,semi,villa,19652300.0,27619.8,0,0,0,0,0,0,0,0
L115385,mumbai,Maharashtra,Andheri West,1142.9,3,2.0,5,19.0,12.0,10-20,semi,apartment,37483000.0,32796.3,0,1,1,1,1,1,0,1
L115386,kolkata,West Bengal,Garia,890.7,2,1.0,7,7.0,3.0,1-5,full,apartment,5957500.0,6688.5,0,0,1,1,1,0,1,1
L115387,kochi,Kerala,Edappally,1579.2,3,2.0,4,15.0,2.0,1-5,full,apartment,11993800.0,7594.7,1,0,0,1,1,1,0,0
L115388,hyderabad,Telangana,Hitec City,1347.7,3,2.0,0,7.0,1.0,1-5,full,villa,26779500.0,19871.0,1,1,0,1,0,1,1,1
L115389,kolkata,West Bengal,New Town,1931.9,4,3.0,3,13.0,1.0,1-5,unfurnished,apartment,14714600.0,7616.5,1,1,1,1,1,1,0,1
L115390,kolkata,West Bengal,Howrah,1990.9,4,3.0,0,12.0,12.0,10-20,unfurnished,apartment,7824900.0,3930.4,1,0,1,1,0,0,1,0
L115391,bengaluru,Karnataka,Indiranagar,1406.3,3,2.0,1,15.0,8.0,5-10,unfurnished,apartment,25091600.0,17842.9,0,1,0,1,1,1,1,0
L115392,mumbai,Maharashtra,Andheri West,882.5,1,1.0,2,7.0,14.0,10-20,unfurnished,independent,25186700.0,28540.8,0,1,1,1,0,1,0,0
L115393,jaipur,Rajasthan,Ajmer Road,1718.6,3,3.0,1,4.0,18.0,10-20,unfurnished,apartment,4726800.0,2750.4,0,0,0,1,0,0,1,0
L115394,lucknow,Uttar Pradesh,Aliganj,968.3,2,2.0,14,22.0,,10-20,unfurnished,independent,4797900.0,4955.0,1,0,1,1,1,0,1,1
L115395,bengaluru,Karnataka,Hebbal,1221.4,2,2.0,20,20.0,1.0,1-5,unfurnished,apartment,13763500.0,11268.2,0,0,1,0,0,0,0,0
L115396,delhi,Delhi,Dwarka,1450.0,4,3.0,5,12.0,8.0,5-10,unfurnished,independent,23547400.0,16239.7,0,1,0,1,1,1,1,0
L115397,chandigarh,Chandigarh,Panchkula,1498.7,3,2.0,0,0.0,26.0,20+,unfurnished,plot,7732600.0,5159.4,1,0,1,1,0,1,1,0
L115398,chandigarh,Chandigarh,Panchkula,1154.0,2,1.0,0,25.0,2.0,1-5,full,villa,15598700.0,13517.3,0,1,1,1,0,1,1,1
L115399,lucknow,Uttar Pradesh,Indira Nagar,1442.1,3,3.0,1,10.0,5.0,5-10,unfurnished,apartment,6284300.0,4357.7,1,1,0,0,0,0,0,1
L115400,kochi,Kerala,Marine Drive,801.9,1,1.0,12,18.0,1.0,1-5,semi,apartment,28115800.0,35061.5,1,1,0,0,0,1,0,0
L115401,jaipur,Rajasthan,C-Scheme,1969.3,4,3.0,7,12.0,16.0,10-20,semi,independent,49162900.0,24964.7,0,0,0,0,1,1,1,0
L115402,kolkata,West Bengal,New Town,932.9,2,2.0,0,1.0,3.0,1-5,full,independent,8493900.0,9105.4,0,1,0,0,0,0,0,0
L115403,mumbai,Maharashtra,Bandra,1378.0,2,2.0,0,0.0,7.0,5-10,semi,plot,48244700.0,35010.9,1,0,0,0,1,0,0,0
L115404,chandigarh,Chandigarh,Zirakpur,492.1,1,1.0,3,12.0,3.0,1-5,semi,apartment,3558600.0,7231.1,0,1,1,1,0,0,1,0
L115405,ahmedabad,Gujarat,Satellite,692.8,3,2.0,2,,3.0,1-5,unfurnished,apartment,5773400.0,8333.1,0,1,0,1,0,1,0,0
L115406,ahmedabad,Gujarat,Chandkheda,1988.4,4,3.0,7,18.0,16.0,10-20,unfurnished,apartment,7990500.0,4018.5,0,0,1,1,0,0,0,1
L115407,pune,Maharashtra,Hadapsar,1487.1,3,2.0,7,16.0,5.0,5-10,semi,apartment,13052000.0,8776.9,0,1,1,0,1,0,1,1
L115408,kolkata,West Bengal,Behala,1768.2,3,2.0,0,0.0,1.0,1-5,full,plot,7372100.0,4169.3,0,0,1,0,0,1,1,0
L115409,kolkata,West Bengal,Ballygunge,883.5,2,2.0,9,10.0,19.0,10-20,semi,apartment,10610800.0,12009.4,1,0,0,0,0,1,0,1
L115410,chennai,Tamil Nadu,Anna Nagar,891.1,2,1.0,2,4.0,14.0,10-20,semi,apartment,10101700.0,11335.8,0,0,0,1,1,1,1,0
L115411,mumbai,Maharashtra,Andheri West,595.2,1,1.0,18,28.0,4.0,1-5,unfurnished,apartment,22808900.0,38319.4,0,0,1,0,0,0,1,0
L115412,hyderabad,Telangana,Miyapur,1029.2,3,2.0,5,8.0,2.0,1-5,semi,apartment,6958300.0,6761.1,1,0,0,1,0,0,0,1
L115413,hyderabad,Telangana,Miyapur,1133.7,2,1.0,4,7.0,18.0,10-20,full,apartment,7067100.0,6233.8,0,0,1,0,0,0,1,1
L115414,delhi,Delhi,Noida,1583.8,3,3.0,6,10.0,37.0,20+,unfurnished,independent,20457700.0,12917.2,0,1,0,1,0,0,0,0
L115415,hyderabad,Telangana,Gachibowli,1265.6,3,2.0,1,1.0,7.0,5-10,full,apartment,13793300.0,10898.2,0,0,1,0,0,1,1,1
L115416,jaipur,Rajasthan,Mansarovar,994.7,2,1.0,6,15.0,3.0,1-5,unfurnished,apartment,4699500.0,4724.5,1,1,0,1,1,0,0,0
